istaigos_kodas;gydytojo_ID;laisvos_registracijos_data;iraso_sukurimo_data
224245280;264;2019-03-19 16:15:00;2019-03-14 17:27:44
224245280;3;2019-03-15 16:00:00;2019-03-14 17:27:44
224245280;3;2019-03-18 07:15:00;2019-03-14 17:27:44
224245280;3;2019-03-18 07:45:00;2019-03-14 17:27:44
224245280;3;2019-03-18 11:45:00;2019-03-14 17:27:44
224245280;3;2019-03-19 13:15:00;2019-03-14 17:27:44
224245280;3;2019-03-19 16:00:00;2019-03-14 17:27:44
224245280;3;2019-03-20 08:15:00;2019-03-14 17:27:44
224245280;3;2019-03-20 09:15:00;2019-03-14 17:27:44
224245280;30;2019-03-18 14:45:00;2019-03-14 17:27:44
224245280;30;2019-03-18 15:00:00;2019-03-14 17:27:44
224245280;30;2019-03-18 15:15:00;2019-03-14 17:27:44
224245280;30;2019-03-18 15:30:00;2019-03-14 17:27:44
224245280;30;2019-03-19 10:30:00;2019-03-14 17:27:44
224245280;30;2019-03-20 13:00:00;2019-03-14 17:27:44
224245280;30;2019-03-20 13:15:00;2019-03-14 17:27:44
224245280;30;2019-03-20 13:30:00;2019-03-14 17:27:44
224245280;30;2019-03-20 13:45:00;2019-03-14 17:27:44
224245280;30;2019-03-20 14:00:00;2019-03-14 17:27:44
224245280;30;2019-03-20 14:15:00;2019-03-14 17:27:44
224245280;30;2019-03-20 14:30:00;2019-03-14 17:27:44
224245280;30;2019-03-20 14:45:00;2019-03-14 17:27:44
224245280;30;2019-03-20 15:30:00;2019-03-14 17:27:44
224245280;30;2019-03-20 15:45:00;2019-03-14 17:27:44
224245280;31;2019-03-15 13:30:00;2019-03-14 17:27:44
224245280;31;2019-03-15 16:15:00;2019-03-14 17:27:44
224245280;31;2019-03-18 07:45:00;2019-03-14 17:27:44
224245280;31;2019-03-18 08:00:00;2019-03-14 17:27:44
224245280;31;2019-03-18 08:15:00;2019-03-14 17:27:44
224245280;31;2019-03-18 08:45:00;2019-03-14 17:27:44
224245280;31;2019-03-18 09:00:00;2019-03-14 17:27:44
224245280;31;2019-03-18 09:15:00;2019-03-14 17:27:44
224245280;31;2019-03-18 10:45:00;2019-03-14 17:27:44
224245280;31;2019-03-18 11:00:00;2019-03-14 17:27:44
224245280;31;2019-03-18 11:15:00;2019-03-14 17:27:44
224245280;31;2019-03-18 11:30:00;2019-03-14 17:27:44
224245280;31;2019-03-18 11:45:00;2019-03-14 17:27:44
224245280;31;2019-03-18 12:00:00;2019-03-14 17:27:44
224245280;31;2019-03-18 12:15:00;2019-03-14 17:27:44
224245280;31;2019-03-19 14:00:00;2019-03-14 17:27:44
224245280;31;2019-03-19 14:15:00;2019-03-14 17:27:44
224245280;31;2019-03-19 15:30:00;2019-03-14 17:27:44
224245280;31;2019-03-19 15:45:00;2019-03-14 17:27:44
224245280;31;2019-03-19 16:00:00;2019-03-14 17:27:44
224245280;31;2019-03-20 17:15:00;2019-03-14 17:27:44
224245280;325;2019-03-15 14:30:00;2019-03-14 17:27:44
224245280;325;2019-03-18 07:30:00;2019-03-14 17:27:44
224245280;325;2019-03-19 15:15:00;2019-03-14 17:27:44
224245280;325;2019-03-19 15:45:00;2019-03-14 17:27:44
224245280;325;2019-03-19 16:00:00;2019-03-14 17:27:44
224245280;325;2019-03-20 07:45:00;2019-03-14 17:27:44
224245280;325;2019-03-20 08:15:00;2019-03-14 17:27:44
224245280;335;2019-03-18 16:15:00;2019-03-14 17:27:44
224245280;335;2019-03-18 16:45:00;2019-03-14 17:27:44
224245280;335;2019-03-20 07:30:00;2019-03-14 17:27:44
224245280;335;2019-03-20 08:15:00;2019-03-14 17:27:44
224245280;335;2019-03-20 08:45:00;2019-03-14 17:27:44
224245280;341;2019-03-15 08:30:00;2019-03-14 17:27:44
224245280;341;2019-03-15 09:30:00;2019-03-14 17:27:44
224245280;341;2019-03-18 09:15:00;2019-03-14 17:27:44
224245280;341;2019-03-18 09:45:00;2019-03-14 17:27:44
224245280;341;2019-03-18 10:00:00;2019-03-14 17:27:44
224245280;341;2019-03-18 10:15:00;2019-03-14 17:27:44
224245280;341;2019-03-18 10:30:00;2019-03-14 17:27:44
224245280;341;2019-03-18 10:45:00;2019-03-14 17:27:44
224245280;341;2019-03-18 11:30:00;2019-03-14 17:27:44
224245280;341;2019-03-18 11:45:00;2019-03-14 17:27:44
224245280;341;2019-03-18 12:00:00;2019-03-14 17:27:44
224245280;341;2019-03-18 12:15:00;2019-03-14 17:27:44
224245280;341;2019-03-18 12:30:00;2019-03-14 17:27:44
224245280;341;2019-03-19 13:15:00;2019-03-14 17:27:44
224245280;341;2019-03-19 13:30:00;2019-03-14 17:27:44
224245280;341;2019-03-19 13:45:00;2019-03-14 17:27:44
224245280;341;2019-03-19 14:00:00;2019-03-14 17:27:44
224245280;341;2019-03-19 14:15:00;2019-03-14 17:27:44
224245280;341;2019-03-19 14:30:00;2019-03-14 17:27:44
224245280;341;2019-03-19 14:45:00;2019-03-14 17:27:44
224245280;341;2019-03-19 15:30:00;2019-03-14 17:27:44
224245280;341;2019-03-19 15:45:00;2019-03-14 17:27:44
224245280;341;2019-03-19 17:15:00;2019-03-14 17:27:44
224245280;396;2019-03-14 09:15:00;2019-03-14 17:27:44
224245280;396;2019-03-14 09:30:00;2019-03-14 17:27:44
224245280;396;2019-03-15 09:15:00;2019-03-14 17:27:44
224245280;396;2019-03-18 13:15:00;2019-03-14 17:27:44
224245280;396;2019-03-19 07:15:00;2019-03-14 17:27:44
224245280;396;2019-03-19 07:30:00;2019-03-14 17:27:44
224245280;396;2019-03-19 07:45:00;2019-03-14 17:27:44
224245280;396;2019-03-19 08:15:00;2019-03-14 17:27:44
224245280;396;2019-03-19 10:30:00;2019-03-14 17:27:44
224245280;396;2019-03-19 10:45:00;2019-03-14 17:27:44
224245280;396;2019-03-19 11:00:00;2019-03-14 17:27:44
224245280;396;2019-03-19 11:15:00;2019-03-14 17:27:44
224245280;396;2019-03-19 11:30:00;2019-03-14 17:27:44
224245280;396;2019-03-19 11:45:00;2019-03-14 17:27:44
224245280;396;2019-03-20 13:00:00;2019-03-14 17:27:44
224245280;396;2019-03-20 13:15:00;2019-03-14 17:27:44
224245280;396;2019-03-20 13:30:00;2019-03-14 17:27:44
224245280;396;2019-03-20 13:45:00;2019-03-14 17:27:44
224245280;396;2019-03-20 14:00:00;2019-03-14 17:27:44
224245280;396;2019-03-20 14:15:00;2019-03-14 17:27:44
224245280;396;2019-03-20 14:30:00;2019-03-14 17:27:44
224245280;396;2019-03-20 15:00:00;2019-03-14 17:27:44
224245280;396;2019-03-20 15:15:00;2019-03-14 17:27:44
224245280;396;2019-03-20 15:30:00;2019-03-14 17:27:44
224245280;396;2019-03-20 16:00:00;2019-03-14 17:27:44
224245280;396;2019-03-20 16:15:00;2019-03-14 17:27:44
224245280;396;2019-03-20 17:00:00;2019-03-14 17:27:44
224245280;4;2019-03-19 09:15:00;2019-03-14 17:27:44
224245280;4;2019-03-20 15:00:00;2019-03-14 17:27:44
