istaigos_kodas;gydytojo_ID;laisvos_registracijos_data;iraso_sukurimo_data
181384061;141889;2019.03.20 12:30:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 12:45:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 13:00:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 13:15:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 13:30:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 13:45:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 15:15:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 15:30:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 15:45:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 16:00:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 16:15:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 16:30:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 16:45:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 17:00:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 17:15:00;2019.03.14 09:35:43
181384061;141889;2019.03.20 17:30:00;2019.03.14 09:35:43
181384061;1000031241;2019.03.20 09:30:00;2019.03.14 09:35:43
