Įstaigos_kodas;Gydytojo_ID;Laisvos_registracijos_data;Įrašo_sukūrimo_data
302692454;10000043;2019-03-21 08:35;2019-03-13 10:50:49
302692454;10000043;2019-03-21 08:50;2019-03-13 10:50:49
302692454;10000043;2019-03-21 09:00;2019-03-13 10:50:49
302692454;10000043;2019-03-21 09:10;2019-03-13 10:50:49
302692454;10000043;2019-03-21 12:55;2019-03-13 10:50:49
302692454;10000043;2019-03-21 13:10;2019-03-13 10:50:49
302692454;10000043;2019-03-21 13:20;2019-03-13 10:50:49
302692454;10000043;2019-03-22 13:20;2019-03-13 10:50:49
302692454;10000043;2019-03-22 13:35;2019-03-13 10:50:49
302692454;10000043;2019-03-22 13:50;2019-03-13 10:50:49
302692454;10000043;2019-03-22 14:05;2019-03-13 10:50:49
302692454;10000043;2019-03-22 14:20;2019-03-13 10:50:49
302692454;10000043;2019-03-22 14:30;2019-03-13 10:50:49
302692454;10000043;2019-03-22 14:40;2019-03-13 10:50:49
302692454;10000043;2019-03-22 14:55;2019-03-13 10:50:49
302692454;10000043;2019-03-22 15:25;2019-03-13 10:50:49
302692454;10000043;2019-03-22 15:55;2019-03-13 10:50:49
302692454;10000043;2019-03-22 16:10;2019-03-13 10:50:49
302692454;10000043;2019-03-22 16:55;2019-03-13 10:50:49
302692454;10000043;2019-03-22 17:10;2019-03-13 10:50:49
302692454;10000043;2019-03-22 17:25;2019-03-13 10:50:49
302692454;10000043;2019-03-22 17:40;2019-03-13 10:50:49
302692454;10000043;2019-03-22 17:55;2019-03-13 10:50:49
302692454;10000043;2019-03-22 18:10;2019-03-13 10:50:49
302692454;10000043;2019-03-22 18:40;2019-03-13 10:50:49
302692454;10000043;2019-03-22 18:50;2019-03-13 10:50:49
302692454;10000043;2019-03-25 07:20;2019-03-13 10:50:49
302692454;10000043;2019-03-25 07:35;2019-03-13 10:50:49
302692454;10000043;2019-03-25 07:50;2019-03-13 10:50:49
302692454;10000043;2019-03-25 08:35;2019-03-13 10:50:49
302692454;10000043;2019-03-25 08:50;2019-03-13 10:50:49
302692454;10000043;2019-03-25 09:00;2019-03-13 10:50:49
302692454;10000043;2019-03-25 09:10;2019-03-13 10:50:49
302692454;10000043;2019-03-25 11:40;2019-03-13 10:50:49
302692454;10000043;2019-03-25 12:55;2019-03-13 10:50:49
302692454;10000043;2019-03-25 13:10;2019-03-13 10:50:49
302692454;10000043;2019-03-25 13:20;2019-03-13 10:50:49
302692454;10000043;2019-03-26 13:35;2019-03-13 10:50:49
302692454;10000043;2019-03-26 13:50;2019-03-13 10:50:49
302692454;10000043;2019-03-26 14:05;2019-03-13 10:50:49
302692454;10000043;2019-03-26 14:20;2019-03-13 10:50:49
302692454;10000043;2019-03-26 14:30;2019-03-13 10:50:49
302692454;10000043;2019-03-26 14:40;2019-03-13 10:50:49
302692454;10000043;2019-03-26 14:55;2019-03-13 10:50:49
302692454;10000043;2019-03-26 15:10;2019-03-13 10:50:49
302692454;10000043;2019-03-26 15:25;2019-03-13 10:50:49
302692454;10000043;2019-03-26 15:40;2019-03-13 10:50:49
302692454;10000043;2019-03-26 16:55;2019-03-13 10:50:49
302692454;10000043;2019-03-26 17:10;2019-03-13 10:50:49
302692454;10000043;2019-03-26 17:25;2019-03-13 10:50:49
302692454;10000043;2019-03-26 17:40;2019-03-13 10:50:49
302692454;10000043;2019-03-26 17:55;2019-03-13 10:50:49
302692454;10000043;2019-03-26 18:10;2019-03-13 10:50:49
302692454;10000043;2019-03-26 18:25;2019-03-13 10:50:49
302692454;10000043;2019-03-26 18:40;2019-03-13 10:50:49
302692454;10000043;2019-03-26 18:50;2019-03-13 10:50:49
302692454;10000043;2019-03-27 07:05;2019-03-13 10:50:49
302692454;10000043;2019-03-27 07:20;2019-03-13 10:50:49
302692454;10000043;2019-03-27 07:35;2019-03-13 10:50:49
302692454;10000043;2019-03-27 08:05;2019-03-13 10:50:49
302692454;10000043;2019-03-27 08:20;2019-03-13 10:50:49
302692454;10000043;2019-03-27 08:35;2019-03-13 10:50:49
302692454;10000043;2019-03-27 08:50;2019-03-13 10:50:49
302692454;10000043;2019-03-27 09:00;2019-03-13 10:50:49
302692454;10000043;2019-03-27 09:10;2019-03-13 10:50:49
302692454;10000043;2019-03-27 09:40;2019-03-13 10:50:49
302692454;10000043;2019-03-27 10:25;2019-03-13 10:50:49
302692454;10000043;2019-03-27 10:40;2019-03-13 10:50:49
302692454;10000043;2019-03-27 11:25;2019-03-13 10:50:49
302692454;10000043;2019-03-27 11:40;2019-03-13 10:50:49
302692454;10000043;2019-03-27 11:55;2019-03-13 10:50:49
302692454;10000043;2019-03-27 12:10;2019-03-13 10:50:49
302692454;10000043;2019-03-27 12:25;2019-03-13 10:50:49
302692454;10000043;2019-03-27 12:40;2019-03-13 10:50:49
302692454;10000043;2019-03-27 12:55;2019-03-13 10:50:49
302692454;10000043;2019-03-27 13:10;2019-03-13 10:50:49
302692454;10000043;2019-03-27 13:20;2019-03-13 10:50:49
302692454;10000043;2019-03-28 13:20;2019-03-13 10:50:49
302692454;10000043;2019-03-28 13:35;2019-03-13 10:50:49
302692454;10000043;2019-03-28 13:50;2019-03-13 10:50:49
302692454;10000043;2019-03-28 14:05;2019-03-13 10:50:49
302692454;10000043;2019-03-28 14:20;2019-03-13 10:50:49
302692454;10000043;2019-03-28 14:30;2019-03-13 10:50:49
302692454;10000043;2019-03-28 14:40;2019-03-13 10:50:49
302692454;10000043;2019-03-28 14:55;2019-03-13 10:50:49
302692454;10000043;2019-03-28 15:10;2019-03-13 10:50:49
302692454;10000043;2019-03-28 15:25;2019-03-13 10:50:49
302692454;10000043;2019-03-28 15:40;2019-03-13 10:50:49
302692454;10000043;2019-03-28 16:10;2019-03-13 10:50:49
302692454;10000043;2019-03-28 16:55;2019-03-13 10:50:49
302692454;10000043;2019-03-28 17:10;2019-03-13 10:50:49
302692454;10000043;2019-03-28 17:25;2019-03-13 10:50:49
302692454;10000043;2019-03-28 17:40;2019-03-13 10:50:49
302692454;10000043;2019-03-28 17:55;2019-03-13 10:50:49
302692454;10000043;2019-03-28 18:10;2019-03-13 10:50:49
302692454;10000043;2019-03-28 18:25;2019-03-13 10:50:49
302692454;10000043;2019-03-28 18:40;2019-03-13 10:50:49
302692454;10000043;2019-03-28 18:50;2019-03-13 10:50:49
302692454;10000043;2019-03-29 07:05;2019-03-13 10:50:49
302692454;10000043;2019-03-29 07:20;2019-03-13 10:50:49
302692454;10000043;2019-03-29 07:50;2019-03-13 10:50:49
302692454;10000043;2019-03-29 08:05;2019-03-13 10:50:49
302692454;10000043;2019-03-29 08:20;2019-03-13 10:50:49
302692454;10000043;2019-03-29 08:35;2019-03-13 10:50:49
302692454;10000043;2019-03-29 08:50;2019-03-13 10:50:49
302692454;10000043;2019-03-29 09:00;2019-03-13 10:50:49
302692454;10000043;2019-03-29 09:10;2019-03-13 10:50:49
302692454;10000043;2019-03-29 09:40;2019-03-13 10:50:49
302692454;10000043;2019-03-29 09:55;2019-03-13 10:50:49
302692454;10000043;2019-03-29 10:10;2019-03-13 10:50:49
302692454;10000043;2019-03-29 10:25;2019-03-13 10:50:49
302692454;10000043;2019-03-29 10:55;2019-03-13 10:50:49
302692454;10000043;2019-03-29 11:40;2019-03-13 10:50:49
302692454;10000043;2019-03-29 11:55;2019-03-13 10:50:49
302692454;10000043;2019-03-29 12:10;2019-03-13 10:50:49
302692454;10000043;2019-03-29 12:25;2019-03-13 10:50:49
302692454;10000043;2019-03-29 12:40;2019-03-13 10:50:49
302692454;10000043;2019-03-29 12:55;2019-03-13 10:50:49
302692454;10000043;2019-03-29 13:10;2019-03-13 10:50:49
302692454;10000043;2019-03-29 13:20;2019-03-13 10:50:49
302692454;10000069;2019-03-14 08:35;2019-03-13 10:50:49
302692454;10000069;2019-03-14 09:10;2019-03-13 10:50:49
302692454;10000069;2019-03-14 12:55;2019-03-13 10:50:49
302692454;10000069;2019-03-15 14:05;2019-03-13 10:50:49
302692454;10000069;2019-03-15 14:40;2019-03-13 10:50:49
302692454;10000069;2019-03-15 14:55;2019-03-13 10:50:49
302692454;10000069;2019-03-18 08:35;2019-03-13 10:50:49
302692454;10000069;2019-03-18 09:10;2019-03-13 10:50:49
302692454;10000069;2019-03-18 12:55;2019-03-13 10:50:49
302692454;10000069;2019-03-19 14:05;2019-03-13 10:50:49
302692454;10000069;2019-03-19 14:40;2019-03-13 10:50:49
302692454;10000069;2019-03-19 14:55;2019-03-13 10:50:49
302692454;10000069;2019-03-20 08:35;2019-03-13 10:50:49
302692454;10000069;2019-03-20 09:10;2019-03-13 10:50:49
302692454;10000069;2019-03-20 12:55;2019-03-13 10:50:49
302692454;10000069;2019-03-21 14:05;2019-03-13 10:50:49
302692454;10000069;2019-03-21 14:40;2019-03-13 10:50:49
302692454;10000069;2019-03-21 14:55;2019-03-13 10:50:49
302692454;10000069;2019-03-22 08:35;2019-03-13 10:50:49
302692454;10000069;2019-03-22 09:10;2019-03-13 10:50:49
302692454;10000069;2019-03-22 12:55;2019-03-13 10:50:49
302692454;10000069;2019-03-25 14:05;2019-03-13 10:50:49
302692454;10000069;2019-03-25 14:40;2019-03-13 10:50:49
302692454;10000069;2019-03-25 14:55;2019-03-13 10:50:49
302692454;10000069;2019-03-26 08:35;2019-03-13 10:50:49
302692454;10000069;2019-03-26 09:10;2019-03-13 10:50:49
302692454;10000069;2019-03-27 14:55;2019-03-13 10:50:49
302692454;10000069;2019-03-28 08:35;2019-03-13 10:50:49
302692454;10000069;2019-03-28 09:10;2019-03-13 10:50:49
302692454;10000069;2019-03-29 14:05;2019-03-13 10:50:49
302692454;10000069;2019-03-29 14:40;2019-03-13 10:50:49
302692454;10000069;2019-03-29 14:55;2019-03-13 10:50:49
302692454;10000070;2019-03-14 14:05;2019-03-13 10:50:49
302692454;10000070;2019-03-14 14:40;2019-03-13 10:50:49
302692454;10000070;2019-03-14 14:55;2019-03-13 10:50:49
302692454;10000070;2019-03-15 08:35;2019-03-13 10:50:49
302692454;10000070;2019-03-15 09:10;2019-03-13 10:50:49
302692454;10000070;2019-03-15 12:55;2019-03-13 10:50:49
302692454;10000070;2019-03-18 14:05;2019-03-13 10:50:49
302692454;10000070;2019-03-18 14:40;2019-03-13 10:50:49
302692454;10000070;2019-03-18 14:55;2019-03-13 10:50:49
302692454;10000070;2019-03-18 18:50;2019-03-13 10:50:49
302692454;10000070;2019-03-19 08:35;2019-03-13 10:50:49
302692454;10000070;2019-03-19 08:50;2019-03-13 10:50:49
302692454;10000070;2019-03-19 09:10;2019-03-13 10:50:49
302692454;10000070;2019-03-19 12:55;2019-03-13 10:50:49
302692454;10000070;2019-03-19 13:20;2019-03-13 10:50:49
302692454;10000070;2019-03-20 14:55;2019-03-13 10:50:49
302692454;10000070;2019-03-20 18:40;2019-03-13 10:50:49
302692454;10000070;2019-03-20 18:50;2019-03-13 10:50:49
302692454;10000070;2019-03-21 08:35;2019-03-13 10:50:49
302692454;10000070;2019-03-21 09:10;2019-03-13 10:50:49
302692454;10000070;2019-03-21 12:55;2019-03-13 10:50:49
302692454;10000070;2019-03-21 13:10;2019-03-13 10:50:49
302692454;10000070;2019-03-21 13:20;2019-03-13 10:50:49
302692454;10000070;2019-03-22 14:05;2019-03-13 10:50:49
302692454;10000070;2019-03-22 14:20;2019-03-13 10:50:49
302692454;10000070;2019-03-22 14:30;2019-03-13 10:50:49
302692454;10000070;2019-03-22 14:40;2019-03-13 10:50:49
302692454;10000070;2019-03-22 14:55;2019-03-13 10:50:49
302692454;10000070;2019-03-22 18:40;2019-03-13 10:50:49
302692454;10000070;2019-03-22 18:50;2019-03-13 10:50:49
302692454;10000070;2019-03-25 08:35;2019-03-13 10:50:49
302692454;10000070;2019-03-25 08:50;2019-03-13 10:50:49
302692454;10000070;2019-03-25 09:00;2019-03-13 10:50:49
302692454;10000070;2019-03-25 09:10;2019-03-13 10:50:49
302692454;10000070;2019-03-26 13:50;2019-03-13 10:50:49
302692454;10000070;2019-03-26 14:05;2019-03-13 10:50:49
302692454;10000070;2019-03-26 14:20;2019-03-13 10:50:49
302692454;10000070;2019-03-26 14:30;2019-03-13 10:50:49
302692454;10000070;2019-03-26 14:40;2019-03-13 10:50:49
302692454;10000070;2019-03-26 14:55;2019-03-13 10:50:49
302692454;10000070;2019-03-26 15:25;2019-03-13 10:50:49
302692454;10000070;2019-03-26 15:40;2019-03-13 10:50:49
302692454;10000070;2019-03-26 16:10;2019-03-13 10:50:49
302692454;10000070;2019-03-26 16:25;2019-03-13 10:50:49
302692454;10000070;2019-03-26 16:40;2019-03-13 10:50:49
302692454;10000070;2019-03-26 17:10;2019-03-13 10:50:49
302692454;10000070;2019-03-26 17:25;2019-03-13 10:50:49
302692454;10000070;2019-03-26 17:40;2019-03-13 10:50:49
302692454;10000070;2019-03-26 17:55;2019-03-13 10:50:49
302692454;10000070;2019-03-26 18:25;2019-03-13 10:50:49
302692454;10000070;2019-03-26 18:40;2019-03-13 10:50:49
302692454;10000070;2019-03-26 18:50;2019-03-13 10:50:49
302692454;10000070;2019-03-27 07:20;2019-03-13 10:50:49
302692454;10000070;2019-03-27 07:35;2019-03-13 10:50:49
302692454;10000070;2019-03-27 07:50;2019-03-13 10:50:49
302692454;10000070;2019-03-27 08:20;2019-03-13 10:50:49
302692454;10000070;2019-03-27 08:35;2019-03-13 10:50:49
302692454;10000070;2019-03-27 08:50;2019-03-13 10:50:49
302692454;10000070;2019-03-27 09:00;2019-03-13 10:50:49
302692454;10000070;2019-03-27 09:10;2019-03-13 10:50:49
302692454;10000070;2019-03-27 09:25;2019-03-13 10:50:49
302692454;10000070;2019-03-27 09:40;2019-03-13 10:50:49
302692454;10000070;2019-03-27 11:40;2019-03-13 10:50:49
302692454;10000070;2019-03-27 11:55;2019-03-13 10:50:49
302692454;10000070;2019-03-27 12:10;2019-03-13 10:50:49
302692454;10000070;2019-03-28 14:05;2019-03-13 10:50:49
302692454;10000070;2019-03-28 14:20;2019-03-13 10:50:49
302692454;10000070;2019-03-28 14:30;2019-03-13 10:50:49
302692454;10000070;2019-03-28 14:40;2019-03-13 10:50:49
302692454;10000070;2019-03-28 14:55;2019-03-13 10:50:49
302692454;10000070;2019-03-28 15:55;2019-03-13 10:50:49
302692454;10000070;2019-03-28 16:25;2019-03-13 10:50:49
302692454;10000070;2019-03-28 16:40;2019-03-13 10:50:49
302692454;10000070;2019-03-28 17:10;2019-03-13 10:50:49
302692454;10000070;2019-03-28 17:25;2019-03-13 10:50:49
302692454;10000070;2019-03-28 17:40;2019-03-13 10:50:49
302692454;10000070;2019-03-28 18:25;2019-03-13 10:50:49
302692454;10000070;2019-03-28 18:40;2019-03-13 10:50:49
302692454;10000070;2019-03-28 18:50;2019-03-13 10:50:49
302692454;10000070;2019-03-29 07:05;2019-03-13 10:50:49
302692454;10000070;2019-03-29 07:20;2019-03-13 10:50:49
302692454;10000070;2019-03-29 07:35;2019-03-13 10:50:49
302692454;10000070;2019-03-29 07:50;2019-03-13 10:50:49
302692454;10000070;2019-03-29 08:35;2019-03-13 10:50:49
302692454;10000070;2019-03-29 08:50;2019-03-13 10:50:49
302692454;10000070;2019-03-29 09:00;2019-03-13 10:50:49
302692454;10000070;2019-03-29 09:10;2019-03-13 10:50:49
302692454;10000070;2019-03-29 09:40;2019-03-13 10:50:49
302692454;10000070;2019-03-29 09:55;2019-03-13 10:50:49
302692454;10000070;2019-03-29 10:25;2019-03-13 10:50:49
302692454;10000070;2019-03-29 10:40;2019-03-13 10:50:49
302692454;10000070;2019-03-29 11:25;2019-03-13 10:50:49
302692454;10000070;2019-03-29 11:40;2019-03-13 10:50:49
302692454;10000070;2019-03-29 11:55;2019-03-13 10:50:49
302692454;10000070;2019-03-29 12:10;2019-03-13 10:50:49
302692454;10000070;2019-03-29 12:25;2019-03-13 10:50:49
302692454;10000070;2019-03-29 12:40;2019-03-13 10:50:49
302692454;10000187;2019-03-14 14:05;2019-03-13 10:50:49
302692454;10000187;2019-03-14 14:40;2019-03-13 10:50:49
302692454;10000187;2019-03-14 14:55;2019-03-13 10:50:49
302692454;10000187;2019-03-15 09:35;2019-03-13 10:50:49
302692454;10000187;2019-03-15 13:55;2019-03-13 10:50:49
302692454;10000187;2019-03-18 14:05;2019-03-13 10:50:49
302692454;10000187;2019-03-18 14:40;2019-03-13 10:50:49
302692454;10000187;2019-03-18 14:55;2019-03-13 10:50:49
302692454;10000187;2019-03-19 08:20;2019-03-13 10:50:49
302692454;10000187;2019-03-19 09:35;2019-03-13 10:50:49
302692454;10000187;2019-03-20 14:55;2019-03-13 10:50:49
302692454;10000187;2019-03-21 09:35;2019-03-13 10:50:49
302692454;10000187;2019-03-22 14:05;2019-03-13 10:50:49
302692454;10000187;2019-03-22 14:40;2019-03-13 10:50:49
302692454;10000187;2019-03-22 14:55;2019-03-13 10:50:49
302692454;10000187;2019-03-25 09:35;2019-03-13 10:50:49
302692454;10000187;2019-03-25 13:55;2019-03-13 10:50:49
302692454;10000224;2019-03-14 08:35;2019-03-13 10:50:49
302692454;10000224;2019-03-14 09:10;2019-03-13 10:50:49
