istaigos_kodas;gydytojo_ID;laisvos_registracijos;iraso_sukurimo_data
302692454;10000042;2019-04-09 15:20;2019-03-25 04:00:08
302692454;10000042;2019-04-10 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-10 08:20;2019-03-25 04:00:08
302692454;10000042;2019-04-12 07:35;2019-03-25 04:00:08
302692454;10000042;2019-04-12 07:50;2019-03-25 04:00:08
302692454;10000042;2019-04-12 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-12 08:20;2019-03-25 04:00:08
302692454;10000042;2019-04-12 08:30;2019-03-25 04:00:08
302692454;10000042;2019-04-12 08:40;2019-03-25 04:00:08
302692454;10000042;2019-04-12 08:55;2019-03-25 04:00:08
302692454;10000042;2019-04-12 09:25;2019-03-25 04:00:08
302692454;10000042;2019-04-15 07:35;2019-03-25 04:00:08
302692454;10000042;2019-04-15 07:50;2019-03-25 04:00:08
302692454;10000042;2019-04-15 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-15 08:20;2019-03-25 04:00:08
302692454;10000042;2019-04-15 08:30;2019-03-25 04:00:08
302692454;10000042;2019-04-15 08:40;2019-03-25 04:00:08
302692454;10000042;2019-04-15 09:25;2019-03-25 04:00:08
302692454;10000042;2019-04-15 09:40;2019-03-25 04:00:08
302692454;10000042;2019-04-15 10:10;2019-03-25 04:00:08
302692454;10000042;2019-04-15 10:25;2019-03-25 04:00:08
302692454;10000042;2019-04-16 12:30;2019-03-25 04:00:08
302692454;10000042;2019-04-16 12:45;2019-03-25 04:00:08
302692454;10000042;2019-04-16 13:00;2019-03-25 04:00:08
302692454;10000042;2019-04-16 13:15;2019-03-25 04:00:08
302692454;10000042;2019-04-16 13:25;2019-03-25 04:00:08
302692454;10000042;2019-04-16 13:35;2019-03-25 04:00:08
302692454;10000042;2019-04-16 13:50;2019-03-25 04:00:08
302692454;10000042;2019-04-16 14:20;2019-03-25 04:00:08
302692454;10000042;2019-04-16 14:35;2019-03-25 04:00:08
302692454;10000042;2019-04-16 15:05;2019-03-25 04:00:08
302692454;10000042;2019-04-17 07:35;2019-03-25 04:00:08
302692454;10000042;2019-04-17 07:50;2019-03-25 04:00:08
302692454;10000042;2019-04-17 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-17 08:20;2019-03-25 04:00:08
302692454;10000042;2019-04-17 08:55;2019-03-25 04:00:08
302692454;10000042;2019-04-17 09:25;2019-03-25 04:00:08
302692454;10000042;2019-04-17 09:40;2019-03-25 04:00:08
302692454;10000042;2019-04-17 09:55;2019-03-25 04:00:08
302692454;10000042;2019-04-18 07:35;2019-03-25 04:00:08
302692454;10000042;2019-04-18 07:50;2019-03-25 04:00:08
302692454;10000042;2019-04-18 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-18 08:20;2019-03-25 04:00:08
302692454;10000042;2019-04-18 08:30;2019-03-25 04:00:08
302692454;10000042;2019-04-18 08:40;2019-03-25 04:00:08
302692454;10000042;2019-04-18 09:10;2019-03-25 04:00:08
302692454;10000042;2019-04-18 10:10;2019-03-25 04:00:08
302692454;10000042;2019-04-19 07:35;2019-03-25 04:00:08
302692454;10000042;2019-04-19 07:50;2019-03-25 04:00:08
302692454;10000042;2019-04-19 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-19 08:20;2019-03-25 04:00:08
302692454;10000042;2019-04-19 08:30;2019-03-25 04:00:08
302692454;10000042;2019-04-19 08:55;2019-03-25 04:00:08
302692454;10000042;2019-04-19 09:10;2019-03-25 04:00:08
302692454;10000042;2019-04-19 09:25;2019-03-25 04:00:08
302692454;10000042;2019-04-19 09:40;2019-03-25 04:00:08
302692454;10000042;2019-04-19 10:25;2019-03-25 04:00:08
302692454;10000042;2019-04-23 12:30;2019-03-25 04:00:08
302692454;10000042;2019-04-23 12:45;2019-03-25 04:00:08
302692454;10000042;2019-04-23 13:00;2019-03-25 04:00:08
302692454;10000042;2019-04-23 13:15;2019-03-25 04:00:08
302692454;10000042;2019-04-23 13:25;2019-03-25 04:00:08
302692454;10000042;2019-04-23 14:05;2019-03-25 04:00:08
302692454;10000042;2019-04-23 14:20;2019-03-25 04:00:08
302692454;10000042;2019-04-23 14:35;2019-03-25 04:00:08
302692454;10000042;2019-04-23 15:20;2019-03-25 04:00:08
302692454;10000042;2019-04-24 07:50;2019-03-25 04:00:08
302692454;10000042;2019-04-24 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-24 08:20;2019-03-25 04:00:08
302692454;10000042;2019-04-24 08:55;2019-03-25 04:00:08
302692454;10000042;2019-04-24 09:25;2019-03-25 04:00:08
302692454;10000042;2019-04-24 09:40;2019-03-25 04:00:08
302692454;10000042;2019-04-24 09:55;2019-03-25 04:00:08
302692454;10000042;2019-04-24 10:25;2019-03-25 04:00:08
302692454;10000043;2019-03-26 14:05;2019-03-25 04:00:08
302692454;10000043;2019-03-26 14:20;2019-03-25 04:00:08
302692454;10000043;2019-03-26 14:30;2019-03-25 04:00:08
302692454;10000043;2019-03-26 14:40;2019-03-25 04:00:08
302692454;10000043;2019-03-26 14:55;2019-03-25 04:00:08
302692454;10000043;2019-03-26 18:40;2019-03-25 04:00:08
302692454;10000043;2019-03-26 18:50;2019-03-25 04:00:08
302692454;10000043;2019-03-27 08:35;2019-03-25 04:00:08
302692454;10000043;2019-03-27 09:00;2019-03-25 04:00:08
302692454;10000043;2019-03-27 09:10;2019-03-25 04:00:08
302692454;10000043;2019-03-27 12:55;2019-03-25 04:00:08
302692454;10000043;2019-03-27 13:10;2019-03-25 04:00:08
